Date,Username,Comment
16:58:50,IcyOngos,KAMALA UNTER AYRI
16:58:50,GTE Pro,W TRUMP
16:58:50,Irakli Jabua,trump
16:58:50,sarjo sanneh,vote for a shark better than them
16:58:50,K B hayabusa 2022 , withTrump
16:58:50,Jamie Rawles,orange man bad
16:58:50,JVD,TRUMP MY G
16:58:50,Joris MrN,French love TRUMP :heart_hands:
16:58:50,Skywalker ,IF KAMALA WINS STOP PAYING TAXES
16:58:51,Skye Moore,Go trump 
16:58:51,brett,g
16:58:51,Timber Just In Lake,"UPCOMING PRESIDENT SEAN ""DIDDY / PUFF"" COMBS:trophy-yellow-smiling: :trophy-yellow-smiling: :finger-red-number-one: :finger-red-number-one: :washhands: :washhands::face-blue-smiling::face-blue-smiling:"
16:58:51,brett,g
16:58:51,Patrick Schommer,TRUMP WILL WIN
16:58:51,Corey Ludwig,trump
16:58:51,Schrodinger's Cat,meh
16:58:51,angela villella,:red_square::red_square::red_square::red_square:TRUMP 2024:red_square::red_square::red_square::red_square:
16:58:52,Khunnon Eiamsamang,Trump 
16:58:52,nikos papad,KAMALA=ECONOMIC CRISIS
16:58:52,Ampheta,yeh.. you can still cheat
16:58:52,Richard Green,how do people like this guy lmao
16:58:52,Seventny,Trump 
16:58:52,M “Skyscraper” L,TRUMP
16:58:52,Lord Black Is Back,Can’t dictate what’s gonna happen because y’all voted early
16:58:52,Jose F. Reyes,Kamala
16:58:52,Sue Webster,Trump
16:58:53,Corey Ludwig,trump
16:58:53,Yojimbo 303,Trump
16:58:53,ImJustHere,ROBTOP 2024
16:58:53,胡毅,Do we still don’t get the result?
16:58:53,Neo,TRUMP WILL BE JAILED WHEN EPSTEIN FILES RELEASED:text-green-game-over::text-green-game-over::text-green-game-over::face-purple-crying::face-purple-crying::face-purple-crying:
16:58:53,Wiggleths,He's such a hypocrite
16:58:53,Raymond Eugene,drain the swamp
16:58:53,Tony B,He is a border president only
16:58:53,Ralph Klump,RED WAVE RUUNING
16:58:53,Corey Ludwig,trump
16:58:54,T Rex,T R U M P :heart_suit:
16:58:54,Kaylee A.,TRUMP
16:58:54,Silas Stahl,#Trump2024
16:58:54,noodles,JUST VOTED FOR TRUMP
16:58:54,BGB,does kamala husband speak no ? Does kamala have children no ? Kamala only thinks about herself and barack
16:58:54,robert vardanyan,Trump
16:58:54,angela villella,:red_square::red_square::red_square::red_square:TRUMP 2024:red_square::red_square::red_square::red_square:
16:58:54,Tay Marie,Jesus loves you TRUMP
16:58:54,Joseph Ikechukwu,Trump is my choice
16:58:54,AUTHENTIC,Trump is for the win
16:58:54,WS Bro93,TRUMP !!!!
16:58:55,Obie Won!,Donnie's playing the victim lmao
16:58:55,Rashid Ali,:hand-purple-blue-peace:
16:58:55,Lucas McCormick,paper more technoglicaly advanced then computers. did I hear that right?
16:58:55,Shadrack Mutinda,kamala
16:58:55,MegaCeger,Paper > Computers confirmed bois
16:58:55,Joris MrN,French love TRUMP :heart_hands:
16:58:55,NDUWIMANA JACKSON,Trump
16:58:56,Random,TRUMP FOR AMERICA 2024 
16:58:56,Darla Lanee,TRUMP AND VANCE
16:58:56,AHalo,they wont let me to register to vote in louisiana but 20 other states can register and vote on the same day
16:58:56,Prosperchannel,Trump
16:58:56,AnonTradesBTC ,Trump 
16:58:56,Do you feel... that you lack critical information?,Democrats: There's nothing wrong about PDFILIA
16:58:56,JARVIS SAVAGE ,L Fox
16:58:56,Unav3ng3d,TRUMP
16:58:57,Jose F. Reyes,Kamala
16:58:57,Jamie Rawles,for democrats
16:58:57,Yubi,Shameless FOX 'NEWS' still trying to promote the conman. Shame
16:58:57,SLS,Trump2024
16:58:57,Saber,Trump can’t save you!
16:58:57,Evan Snow,TRUMPPPPP
16:58:57,pcboy15963,here is president!
16:58:58,Joe Cook,I FEEL BAD FOR REPUBLICANS LMFAOO
16:58:58,Zari Miller,Melania looks scared 
16:58:58,Jarett Stewart,
16:58:58,Julian Giannotti,TRUMP!
16:58:58,🆘 ه 🚨,why you like bite
16:58:58,Unav3ng3d,TRUMP
16:58:58,Ampheta,there is always a way to cheat
16:58:59,Unav3ng3d,TRUMP
16:58:59,Joi D,Kamala
16:58:59,Ryan Cheng,Trump 2024 
16:58:59,am37hy57 live,"a hundred million billion, so like a googel?"
16:58:59,BeccaSmells,"Yes, no one has ever forged papers. Of course. "
16:58:59,Theis Klitgaard,Trump = Peace
16:58:59,Adam Mancuso,W
16:59:00,jipon ray,trump
16:59:00,Unav3ng3d,TRUMP
16:59:00,Julian Giannotti,TRUMP!
16:59:00,annie faiza,KAMALA 2024!!!!!
16:59:00,noodles,JUST VOTED FOR TRUMP
16:59:00,二维世界是个圆,Trump
16:59:00,Zoproco,Trump 2024!!!!!!
16:59:01,Neo,TRUMP WILL BE JAILED WHEN EPSTEIN FILES RELEASED:text-green-game-over::text-green-game-over::text-green-game-over::face-purple-crying::face-purple-crying::face-purple-crying:
16:59:01,Julian Giannotti,TRUMP!
16:59:01,Olivia Shuii,Joke of the last decade. Trumpet 
16:59:01,"Moreover, brethren ",Oprah/Baal
16:59:01,Sammy♡,the make the ballots in Microsoft office
16:59:01,Skywalker ,IF KAMALA WINS STOP PAYING TAXES
16:59:01,Julian Giannotti,TRUMP!
16:59:02,Escola de Líderes Paulo Gonçalves,Go Trump... 
16:59:02,Julian Giannotti,TRUMP!
16:59:02,Sandro Santilli,Trump 24
16:59:02,Shadrack Mutinda,kamala
16:59:02,JB,h
16:59:02,Julian Giannotti,TRUMP!
16:59:02,Grayson F,TRUMP
16:59:02,Lyran Ichi,trump
16:59:03,Julian Giannotti,TRUMP!
16:59:03,PUREIGN ,lots of bots
16:59:03,Julian Giannotti,TRUMP!
16:59:03,Ken Gustilo,MARIJUANA IS GOOS
16:59:03,Luis C Núñez,Grande jefe 
16:59:03,MarcoPolo,melania
16:59:04,Enigma,"That was a channel, and I 92% trust it..as less possessions but 8% I feel that should be 1st person to the White House.. not 4th."
16:59:04,Jose F. Reyes,Kamala
16:59:04,Julian Giannotti,TRUMP!
16:59:04,Unav3ng3d,TRUMP
16:59:04,Cynthia Dalton 58,TRUMP 2024:text-green-game-over:
16:59:04,Kim Nguyen,Trump 
16:59:04,Lxxtz GarZ,OPRAH DRAGGED YOUNG GIRLS AND WOMEN ABOUT ABORTIONS AND HAD TO GO LIVE AND APOLOGIZE TO THE WORLDRIDING THE PONY AT 13YRS OLD. NOT MY WORDS HER FAMILY
16:59:05,Unav3ng3d,TRUMP
16:59:05,Monique Cudjoe,ohhh please trump
16:59:05,AHalo,TRUMP
16:59:05,I Like Trees,KANYE WEST 2024
16:59:05,Barber Artist,SLAYER
16:59:05,m,Kamala 2024!!
16:59:06,Jarlath MC Aleese,Harris
16:59:06,Good luck,Trump
16:59:06,Unav3ng3d,TRUMP
16:59:06,интернет дереализцация онлайн,FORSEN 2025
16:59:06,SHIZYEAHRON v2,Bro is yapping about nothing ong
16:59:06,Lyran Ichi,trumppp
16:59:07,Malik Mohsin,Trump
16:59:07,Shadrack Mutinda,kamala
16:59:07,Emel Yumer,TRUMP
16:59:07,IA Mktinm,:red_square::red_square::red_square::red_square::red_square::red_square:
16:59:07,Jennifer Heralva,"Trump, JD Vance, Kennedy, Elon Musk. That’s the future."
16:59:07,johnthefreeguy,DIDDY FOR PRESIDENT
16:59:07,Luis Ferreira,paper >>>>>>> PCs
16:59:08,BoldlyDream," tRUMP is a disgraceful example of a human being is factual, not name calling!!! I won’t sell my soul to any deceiver!!! Jesus saves and would never expect believers to follow such a person."
16:59:08,Jose F. Reyes,Kamala
16:59:08,Martin Fredriksson,Kermit
16:59:08,zex09,TRUMP
16:59:08,Grayson,TRUMP 2024
16:59:08,nikos papad,TRUMP
16:59:09,Ken Gustilo,GOODSHIT MARIJUANA
16:59:09,Neo,TRUMP WILL BE JAILED WHEN EPSTEIN FILES RELEASED:text-green-game-over::text-green-game-over::text-green-game-over::face-purple-crying::face-purple-crying::face-purple-crying:
16:59:09,Roy Robinson,M
16:59:09,botes111,DiDDY 2024
16:59:09,Desiree Vera,Kennedy :)
16:59:09,Fabio Lobo,DOGE DOGE DOGE DOGE
16:59:09,Do you feel... that you lack critical information?,democrats => pdfilia
16:59:10,Kaylee A.,TRUMP
16:59:10,hafony hafony,
16:59:10,I Like Trees,KANYE WEST 2024
16:59:10,m,Kamala!!! Kamalaa
16:59:10,JB,:face-fuchsia-tongue-out::glasses-purple-yellow-diamond:
16:59:10,MG,:red_square::check_mark: :blue_square::cross_mark:
16:59:10,allison481959,Trump really is so cere gonna be the greatest President ever
16:59:10,Julian Giannotti,TRUMP!
16:59:11,SHANTEL JOHNSON,DON’t WORRY YOURSELF TRUMP. GOD IS IN POWER
16:59:11,⚜ A • G • Đ • A • N • I • A • N ⚜,BTC to 64k/63k please
16:59:11,Darla Lanee,Robinson! 
16:59:11,Jimmy Early,I’m voting for Pedrooooo
16:59:11,Tea Song,Elons bots in full force lol
16:59:11,angela villella,:red_square::red_square::red_square::red_square:TRUMP 2024:red_square::red_square::red_square::red_square:
16:59:11,Vina,Kamala
16:59:11,Myles Posthuma,Forest trump 2024
16:59:11,SnrMusic,TRUMP/VANCE 2024 
16:59:11,Livey Ragatz,he is going. to jail 
16:59:11,Schrodinger's Cat,crypto needs to be used for voting
16:59:12,BoldlyDream," tRUMP is a disgraceful example of a human being is factual, not name calling!!! I won’t sell my soul to any deceiver!!! Jesus saves and would never expect believers to follow such a person."
16:59:12,PRSPGAM3OVER88,hill be on office agian for sure
16:59:12,Lunjadin,women saying trump jail :skull::skull::skull:
16:59:12,Leominster squeezy,harris
16:59:12,MegaCeger,Rfk great guy
16:59:12,ABDI FATAX,free falastine
16:59:12,Marian Charitun,Only Trump 2024
16:59:12,Foxtrot Bravo,K _ A _ M _ A _ L _ A 
16:59:12,Jose Solis,Latinos for a Trump. From North Dakota!!!
16:59:12,Grimm,RISHI SUNAK
16:59:12,Jose F. Reyes,Kamala
16:59:12,win kanan254,Siera lopez does being truthful a racism?
16:59:13,Emiliano Muñoz Diaz,I farted
16:59:13,Austin,lets just split yall take kamala and we will take trump. give it 4 years and see what country is better off. 
16:59:13,Raymond Eugene,we love uncle Trump
16:59:13,SincerelYORs,Trump Ew
16:59:13,Mountain_Rider,If trump wins he will be impeached for the 3rd time 
16:59:13,Vu Thanh,Trumpppp
16:59:13,lawnmower,TRUMP :heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit:
16:59:13,Zoproco,Trump!!!!!!
16:59:13,Edward,Amen! God bless America! #MAGA
16:59:13,madness people,lmao FOX news
16:59:13,adoptacat 28,BOYCOTT HOLLYWOOD AND THE MUSIC INDUSTRY
16:59:14,Jazzlyn Puma,who just said diddy for president 
16:59:14,lorirolli,Trump
16:59:14,Shadrack Mutinda,kamala
16:59:14,akjdhajkd jhaghjkadh,melania does look scared
16:59:14,Seth Steckino,THE ALIENS WILL ARRIVE TONIGHT THEY IMPLANT THOUGHTS USING MICROWAVES
16:59:14,POLE HUGGER ,TRUMP BY LANDSLIDE!
16:59:14,Stephen Charles,Dump Trump!
16:59:14,Archie Camilon,Trump
16:59:14,🦃KINGBLITZ🦃,Trump
16:59:15,zman,mucho amore'
16:59:15,MG,:red_square::check_mark: :blue_square::cross_mark:
16:59:15,Toms gang,Trump 
16:59:15,Philomena fernandes,Trump Trump Trump 
16:59:15,Ismayra Perez,Trump
16:59:15,Mugisha Abels,TRUMP
16:59:15,Yojimbo 303,TRUMP!
16:59:15,CycloneSky,Kamala will win
16:59:15,dxtr dxtr,kamala means unlucky
16:59:15,Artem,только не трамп
16:59:16,Vina,Kamala Kamala Kamala
16:59:16,Freddie Green,Harris 
16:59:16,Neo1,Trump
16:59:16,m,KAMALAAAAAA YURRR
16:59:16,Martin Mkhaba,viva trump
16:59:16,Tony Money,Trump
16:59:16,David Van Lian,Trump
16:59:17,….Z,TRUMPP
16:59:17,dom g,he's saying paper is more sophisticated than computers in the sense that it is much more difficult to forge watermarked paper than numbers in a database
16:59:17,Only Lord Knows,This guy sure knows how to divide people in one speech…SAD
16:59:17,Asher Z-G,TRUMP FOR 2024!!!!
16:59:17,AZ,TRUMP!!!
16:59:17,I Like Trees,KANYE WEST 2024
16:59:18,MUKESH VERMA,Harris
16:59:18,cocoadog1998,everyone wants trump take note
16:59:18,Tea Song,Good thing elons bots can’t vote 
16:59:18,phishinfool,Red wave RFK baby
16:59:18,Elne Gillbanks,everyone saying Kamala clearly loves the struggle in life
16:59:18,Vina,Kamala
16:59:19,PawPaw Mountain,Trump without a doubt!!
16:59:19,xdm,M A H A
16:59:19,moneybankgray,TRUMP
16:59:19,esther mutinda,Trump
16:59:19,ImJustHere,FUTURE FUNK
16:59:19,Frank Rogers,TRUMP TRUMP TRUMP TRUMP TRUMP TRUMP TRUMP VANCE
16:59:19,Richard Green,FOR PAPEEEEEEEEEEER
16:59:19,Have a good time,Dumbs for :camel:a
16:59:20,I Like Trees,KANYE WEST 2024
16:59:20,Puff-_-,TRUMP :nauseated_face::nauseated_face::nauseated_face:
16:59:20,OTTO VEGAS,Trumpppp
16:59:20,supakoolrappa,donald j trump will save america
16:59:20,Te-dos=1,MAGA:heart_suit:
16:59:20,DRDS Friends Fun,Trump Trump Trump 
16:59:20,moneybankgray,TRUMP
16:59:20,Aung Myo win,kamalaa
16:59:20,Mamud Gassama,"Am a Sierra Leonean, a black dude, but I want Trump to win"
16:59:20,zeko,all the women voting for trump like yesss take my rights :face-blue-smiling::face-blue-smiling::face-blue-smiling::hand-pink-waving:
16:59:20,Paulo.Eduardo,"American Jews for TRUMP, obviously"
16:59:21,SincerelYORs,Trump ew 
16:59:21,NotRealNotice,Fox selling:skull:
16:59:21,SlickOnTop,jewjew cum
16:59:21,LEGASY_YT,KAMALA YOU ARE FIRED :red_circle::red_circle::red_circle::red_circle:
16:59:21,Dee <3,TRUMP!
16:59:21,lawnmower,TRUMP :heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit::heart_suit:
16:59:21,MG,:red_square::check_mark: :blue_square::cross_mark:
16:59:21,Zerihun Wegayehu,Give White House Key for trump
16:59:21,I Like Trees,KANYE WEST 2024
16:59:21,Daniel Marek,MAGA FROM CZECHIA 
16:59:21,SnrMusic,TRUMP/VANCE 2024 TRUMP/VANCE 2024 
16:59:22,Abdulaziz Jamal,MAGA
16:59:22,palpatine1975,Oprah is demonic
16:59:22,LEGASY_YT,KAMALA YOU ARE FIRED :red_circle::red_circle::red_circle::red_circle:KAMALA YOU ARE FIRED :red_circle::red_circle::red_circle::red_circle:
16:59:22,mrc00kie,CLOWN
16:59:22,Lina,Trump is gonna fire the Giggling clown
16:59:22,BoldlyDream," tRUMP is a disgraceful example of a human being is factual, not name calling!!! I won’t sell my soul to any deceiver!!! Jesus saves and would never expect believers to follow such a person."
16:59:22,Prosperchannel,Trump
16:59:22,Jazzlyn Puma,KAMALA
16:59:23,Fetihkar,DIDDY!
16:59:23,brett,g
16:59:23,Kay,RFK!!!
16:59:23,LEGASY_YT,KAMALA YOU ARE FIRED :red_circle::red_circle::red_circle::red_circle:
16:59:23,Anderson Gonçalves,TRUMP
16:59:23,Joi D,justice for Puerto Ricans!!!
16:59:23,Ross Hegefeld,MAGA
16:59:24,wanda ford,Yes-Its President Trump-the WINNER
16:59:24,Saber,Jesus Christ can save you though!
16:59:24,Kim Nguyen,Trump 
16:59:24,Axyzi,TRUMP SHOULD NOTTTT WIN
16:59:24,Ryan Cheng,Justice for P’nut and Fred
16:59:24,Tabz,TRUMPPPP
16:59:24,Shadrack Mutinda,Kamala
16:59:25,Philomena fernandes,Trump 2024
16:59:25,NeonCube's Song Factory,For Peanut! 
16:59:25,Xdmer,#CANCEL FOXXX
16:59:25,ShimmeringWind,Trump is calling OTHER people the divider. HE is the greatest divider our country has seen since Nute Gingrich. (I have no idea how to spell his name)
16:59:25,habibiangie,45 ☆ 47
16:59:25,pak polisi komen g jelas,KAMALA FOR WAR
16:59:25,A Singh,low energy
16:59:25,WrestleClips,TRUMP
16:59:26,IA Mktinm,:red_square::red_square::red_square::red_square::red_square::red_square:
16:59:26,Daniel Mendoza-Lamb,TRUMP
16:59:26,brett,g
16:59:26,Collapse23,Elections is
16:59:26,David F,Kamala kills pet raccoons and squirrels.
16:59:26,michelle fuhrmann,Trump 24
16:59:26,Brian Bertel,Trump trump
16:59:26,Ashton Proffer,Trump
16:59:27,hendo,TRUMP 2024
16:59:27,cocoadog1998,trump
16:59:27,moneybankgray,TRUMP
16:59:27,SamG_Acordeon,Trump!!!!
16:59:27,annie faiza,KAMALA 2024!!!!!
16:59:27,Ireland EVR,WE'RE DOOMED 2024
16:59:27,pcboy15963,bots for harris
16:59:28,Grimm,BUMBACLARTTTTR
16:59:28,motiv,:trumpet:
16:59:28,Shmeat Cheese,go trump
16:59:28,BoldlyDream," tRUMP is a disgraceful example of a human being is factual, not name calling!!! I won’t sell my soul to any deceiver!!! Jesus saves and would never expect believers to follow such a person."
16:59:28,….Z,TRUMPPP
16:59:28,Shadrack Mutinda,kamala
16:59:29,Archie Camilon,Asian for Trump
16:59:29,Andrà Andrà ,oprah should be in jail
16:59:29,Robert Ozeran,The two Mexican ladies at
16:59:29,Kyle Erickson,Trump!
16:59:29,Honchan Hon,TMUMI
16:59:29,moneybankgray,MAGA
16:59:29,azaelanddani,KAMALA HARRIS
16:59:30,Jose F. Reyes,Bye Don
16:59:30,Alex Preston,Papá trump
16:59:30,Ginger Long,Swipe it red. :red_square::red_square::red_square: Vote Trump! :red_square::red_square::red_square:Swipe it red.
16:59:30,That one weird person ,Trump
16:59:30,Zoproco,Trump pls
16:59:30,brett,g
16:59:30,Darla Lanee,Trump
16:59:30,MG,:red_square::check_mark: :blue_square::cross_mark:
16:59:30,HamboneOG,Trump 2024
16:59:31,jhkknk,Melania voted for Harris
16:59:31,moneybankgray,MAGMA
16:59:31,Andy,Kamala for president 
16:59:31,Miminedo,Loading... 
16:59:31,gary e,Niki would have won this in a land slide
16:59:31,Jazzlyn Puma,KAMALA FOR AMERICA 
16:59:31,betty thach,Trump
16:59:31,Xeniios,Trump for president 
16:59:31,GAMEndon,Lock him up 
16:59:31,Kaylee A.,TRUMP
16:59:31,beng mar,"DDS, The american version"
16:59:31,lawnmower,TRUMP
16:59:32,Blue_Justice_12,Kamala Harris
16:59:32,Andy Mayers,Maha 
16:59:32,Sigrid Larsson,KAMALA!!!!!!
16:59:32,moneybankgray,MAGMA
16:59:32,Bagoole Moses,Kamala
16:59:32,NeCkBReKeR,TODAY IS REDWAVE DAY LETS GOOOOOOOOOO!!!!!!!!!!!!!
16:59:32,lawnmower,TRUMP
16:59:32,امین بابازاده,trump
16:59:32,Seth Steckino,GUYS THE ALIENS ARE COMONG WE NEED TO UNITE
16:59:32,Vina,Kamala
16:59:32,Kaitlyn,trump 2024
16:59:33,shaburta,TRUMP
16:59:33,lawnmower,TRUMP
16:59:33,Jersey Rey,King Trump is speaking… you democrats need to bow downnnnn…
16:59:33,moneybankgray,MAGMA
16:59:33,Kaylee A.,TRUMP
16:59:33,lawnmower,TRUMP
16:59:33,Good luck,Vote Trump
16:59:33,WrestleClips,TRUMP 2024
16:59:33,newjeans bunnie 🐰,KAMALA 
16:59:33,Vozol Zlatan,Maga
16:59:33,SaVitaR,"GO KAMALA, GOOOO"
16:59:34,T Rex,oprah
16:59:34,zero_zon1,we want kanye west
16:59:34,annie faiza,KAMALA 2024!!!!!
16:59:34,JonniP,O'HARRIS GO HOME
16:59:34,lawnmower,TRUMP
16:59:34,Maleek Hicks,kamala
16:59:34,silverpix26,Trump! 
16:59:34,Spencer K,MAGA
16:59:34,GAMEndon,Lock him up 
16:59:34,Cryptocrazeee,DRAIN THE SWAMP
16:59:34,brett,r
16:59:34,lawnmower,TRUMP
16:59:35,moneybankgray,MAGA
16:59:35,fisher pumpkinseed,Lets hear it for Peanut
16:59:35,NVRK.12,Diddy
16:59:35,Mark Patrick,"fight fight fight, trump will prevail"
16:59:35,Have a good time,Dumbs for :camel:a
16:59:35,CyberMuppet,AMISHHHHHHHH
16:59:35,SHIZYEAHRON v2,L trump
16:59:35,lawnmower,TRUMP
16:59:35,Vina,Harris
16:59:36,LastConservative ,:helicopter::airplane:
16:59:36,Yagerbomb2121,our future depends on Trump being elected
16:59:36,RightsAreNotTradition,:helicopter::airplane:
16:59:36,moneybankgray,MAGA
16:59:36,lawnmower,TRUMP
16:59:36,You,lier
16:59:36,JRocket 13,DIDDY
16:59:37,Baudouin Baraka,Trump
16:59:37,lawnmower,TRUMP
16:59:37,Mark Patrick,"fight fight fight, trump will prevail"
16:59:37,GTE Pro, MAGA 2024
16:59:37,moneybankgray,MAGA
16:59:37,ImJustHere,TRIDE 2024
16:59:37,ifij0d,kamala 2024
16:59:38,F1owz.,Trump
16:59:38,Honchan Hon,TMUMI
16:59:38,Jaames Johnson (Sulfurblade),Trump/Vance/RFKJr/Elon/Tulsi/Vivek/and Ron Paul
16:59:38,Триста,Hi from Russia
16:59:38,DRDS Friends Fun,Trump Trump Trump 
16:59:38,DRDS Friends Fun,Trump Trump Trump 
16:59:38,Myles Posthuma,:hand-pink-waving:
16:59:38,DRDS Friends Fun,Trump Trump Trump 
16:59:39,DRDS Friends Fun,Trump Trump Trump 
16:59:39,WrestleClips,TRUMP 2024
16:59:39,IdkCami_💛,KAMALA
16:59:39,lawnmower,TRUMP
16:59:39,John E,WHEN YOU WIN SIR. FIX THE VOTING SYSTEM. STAY BLESSED. 2024 IS YOURS!!!
16:59:39,Dee <3,TRUMP
16:59:39,Ethan,"Trumps winning this, based on the numbers and states. There’s no contest "
16:59:40,brett,r
16:59:40,Marie-Kelly Bénie,Trump President:hands-yellow-heart-red:
16:59:40,Aldyybtc,ayolah kakek
16:59:40,johnthefreeguy,TRUMP 1923
16:59:40,Andrà Andrà ,jail oprah
16:59:40,Kaylee A.,TRUMP
16:59:40,noodles,JUST VOTED FOR TRUMP
16:59:40,Google Account,TRUMP 2025 
16:59:41,Gwar Garu,LOL RFK.
16:59:41,SaVitaR,KAMALA
16:59:41,Gixxxer1300R,hello!
16:59:41,lawnmower,TRUMP
16:59:41,Maleek Hicks,KAMALA!!!!
16:59:41,André Mall,you support pikamoon and vote kamala? comeon man
16:59:41,MG,:red_square::check_mark: :blue_square::cross_mark:
16:59:41,ValdemarDenStora,:red_square::check_mark: :blue_square::cross_mark:
16:59:41,Jarlath MC Aleese,He’s talking lies right now
16:59:42,Ina Malcheva,results????
16:59:42,Endgame,Trump2024!
16:59:42,Spookaay,Trump!!!
16:59:42,GTE Pro,MAGA 2024
16:59:42,Thailand Chip,smelly poo poo
16:59:42,lawnmower,TRUMP
16:59:42,Liminal Space World,Trump 2024
16:59:42,anthanett Lopez,I pray Trump wins 
16:59:42,Philomena fernandes,Trump 2024
16:59:42,lawnmower,TRUMP
16:59:43,Evan Snow,DRILL DRILL DRILL
16:59:43,Darla Lanee,Trump!!!!! 
16:59:43,DRDS Friends Fun,Trump Trump Trump 
16:59:43,Artem,Камала!!
16:59:43,DRDS Friends Fun,Trump Trump Trump 
16:59:43,Christel,voting for Kamala
16:59:43,Zakiya wiggins,trump
16:59:43,HuntsDown,CNN ARE SO MAD ABOUT THIS LMAO
16:59:43,Emily Brackeen,JUST VOTED TRUMP BABYYYYY 
16:59:44,Szap S,je comprends rien 
16:59:44,KRdaTrapper,Maga
16:59:44,Md Dulal Md Dulal,কমলা
16:59:44,Christopher Brady,Kamala/Lotus
16:59:44,Ahmad Mohammad,Guys when will it be final
16:59:44,WrestleClips,TRUMP 2024
16:59:44,James Brown,KAMALA
16:59:45,cocoadog1998,TAKE NOTE HOW EVERYONE WANTS TRUMP
16:59:45,M “Skyscraper” L,TRUMP
16:59:45,brett,r
16:59:45,JAZMINE916,trump 2024
16:59:45,Триста,Trump
16:59:45,INNOCENT Boy,trump :trophy: :victory_hand:
16:59:45,Kim Nguyen,Trump 
16:59:45,oyuki101420,Trump
16:59:46,Karma😌,TRUMPPPP 2024 MAKE AMERICA GREAT AGAIN!!
16:59:46,GTE Pro,MAGA 2024
16:59:46,Kayla Willhoite,TRUMP 2024
16:59:46,shaburta,TRUMP
16:59:46,SaVitaR,KAMALA
16:59:46,Camen Marker,God Bless Donald Trump
16:59:46,Evangelist Michael Link,Kamala your fired!
16:59:47,Christian Lobert,>trump 
16:59:47,Ashton Proffer,DJT:saluting_face:
16:59:47,StonedClown,ITS A SEA OF RED TAKING AMAERICA BACK MAKE AMERICA GREAT AGAIN TEAM RED WILL MAKE AMERICA GREAT AGAIN :red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark::red_exclamation_mark:
16:59:47,Shadrack Mutinda,kamala
16:59:47,ZHU XUANYU,:coin::coin::coin::coin::coin:
16:59:47,functionalheart,Trump baby! let's goo!!!
16:59:47,fanmail59 ,YEEAAASSSSS!!!!
16:59:47,iiDarkVoltage,PAPI TRUMPPPPPPP
16:59:48,Shahabuddin Shemoul,জয় বাংলা
16:59:48,Robert Ozeran,The two Mexican ladies at the hotdog stand just now said they voted Trump. We are in CA 
16:59:48,RyTheFisher,Trump
16:59:48,IdkCami_💛,KAMALA FOR PRESIDENT 
16:59:48,Yousuf Soomro,make criminals pay.
16:59:48,DRDS Friends Fun,Trump Trump Trump 
16:59:48,RAC Photography,supporting DONALD TRUMP From 
16:59:49,RANDOM_PLAYS,BiG DT
16:59:49,Maleek Hicks,KAMALA KAMALA KAMALA KAMALA
16:59:49,J,Trump
16:59:49,Arshad Mahmood,TRUMP
16:59:49,Mercury rising metal detecting ,is he claiming he won already?
16:59:49,Lunjadin,@zeko fr fr
16:59:49,Uzb Trade,harris
16:59:49,Joi D,Kamala
16:59:50,Shmeat Cheese,TRUMP 2024\
16:59:50,Talk Less- Moe Action,Trump Donald!
16:59:50,chunky,drill baby drill
16:59:50,brett,r
16:59:50,Kaylee A.,TRUMP
16:59:50,biju john,Trump 
16:59:50,Tommy Tatem,Trump
16:59:51,NVRK.12,DIDDY
16:59:51,JARVIS SAVAGE ,TRUMP 
16:59:51,kappy,MAGA
16:59:51,Irina Fdez,DIDDY
16:59:51,silverpix26,TRUMP!
16:59:51,Jon,"if you vote for me, all of your wildest dreams will come true. thank you."
16:59:51,Andy Mayers,This is the greatest
16:59:51,GTE Pro,MAGA 2024
16:59:52,shadow knight,Trump
16:59:52,Aevyz,Daddy trump
16:59:52,Christel,Kamala
16:59:52,Mazinga_KF,tramp you save a wrld
16:59:52,willshab1985,Trump for the win. Let’s go. Trump
16:59:52,lilsenpai,TRUMP WAR CRIMINAL
16:59:52,chunky,DRILL BABY DRILLLL
16:59:52,barca_579,Which time will they choose 
16:59:52,odili samalu,harris
16:59:52,dave,Trump 2024
16:59:52,shaburta,TRUMP
16:59:53,Center Mass Inc,Michigan for Trump !!
16:59:53,Trinipapi†,TRUMP 2024 BABYYY
16:59:53,Megan Baumann,LOVE YA TRUMP!!!!!!
16:59:53,Ncami N Thwala,Trump 47
16:59:53,Tony Money,Trump Trump
16:59:53,J Money,Low gas prices incoming. Bless trump
